episode_id,symbol,side,entry_ts,exit_ts,duration_hours,entry_fills,exit_fills,entry_notional,exit_notional,total_qty,avg_entry_price,avg_exit_price,gross_pnl,fees,net_pnl,regime_at_entry,regime_at_exit,exit_reason,exit_reason_raw,strategy,intent_id,attempt_id,confidence,hybrid_score,conviction_score,conviction_band,entry_regime_confidence,expected_edge,engine_source
EP_0077,BTCUSDT,LONG,2025-12-13T10:38:55.054391+00:00,2025-12-13T10:39:40.525617+00:00,0.01,1,2,271.52,271.52,0.003,90507.3,90507.2,-0.0003,0.2172,-0.2175,unknown,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_a4c6023771,sig_49e1b82fae,0.0,0.0,0.0,,0.0,0.0,
EP_0078,BTCUSDT,LONG,2025-12-13T10:39:58.403959+00:00,2025-12-13T10:41:46.945758+00:00,0.03,1,2,271.52,271.52,0.003,90507.3,90507.3,0.0,0.2172,-0.2172,unknown,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_3f388b6e58,sig_c2adae3cf9,0.0,0.0,0.0,,0.0,0.0,
EP_0079,BTCUSDT,LONG,2025-12-13T10:42:22.810717+00:00,2025-12-13T10:44:13.545590+00:00,0.03,1,2,271.66,543.33,0.003,90553.4,90555.0,0.0048,0.326,-0.3212,unknown,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_79d30abe45,sig_8aecd85800,0.0,0.0,0.0,,0.0,0.0,
EP_0080,BTCUSDT,LONG,2025-12-13T10:44:31.413604+00:00,2025-12-13T10:45:24.246994+00:00,0.01,1,2,271.67,271.67,0.003,90555.2,90555.0,-0.0006,0.2173,-0.2179,unknown,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_02a78ba1ee,sig_798c19c6f0,0.0,0.0,0.0,,0.0,0.0,
EP_0081,BTCUSDT,LONG,2025-12-13T10:45:42.753378+00:00,2025-12-13T10:47:24.322710+00:00,0.03,1,2,271.67,271.66,0.003,90555.2,90554.6,-0.0018,0.2173,-0.2191,unknown,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_32fd49e4ff,sig_588fe56dd2,0.0,0.0,0.0,,0.0,0.0,
EP_0082,BTCUSDT,LONG,2025-12-13T10:47:42.696278+00:00,2025-12-13T10:49:34.567350+00:00,0.03,1,2,271.67,271.64,0.003,90555.1333,90546.6,-0.0256,0.2173,-0.2429,unknown,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_8be41e5808,sig_9cae4ca93d,0.0,0.0,0.0,,0.0,0.0,
EP_0083,BTCUSDT,LONG,2025-12-13T10:51:25.744363+00:00,2025-12-13T10:53:12.991752+00:00,0.03,1,2,271.64,271.64,0.003,90545.1,90545.3,0.0006,0.2173,-0.2167,unknown,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_6f4b1701ed,sig_7910ce5f0f,0.0,0.0,0.0,,0.0,0.0,
EP_0084,BTCUSDT,LONG,2025-12-13T10:53:30.892582+00:00,2025-12-13T10:55:20.317209+00:00,0.03,1,2,271.65,271.57,0.003,90549.4,90523.6667,-0.0772,0.2173,-0.2945,unknown,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_6451ebbe8f,sig_b083ed4374,0.0,0.0,0.0,,0.0,0.0,
EP_0085,BTCUSDT,LONG,2025-12-13T10:55:37.813550+00:00,2025-12-13T10:56:22.847619+00:00,0.01,1,2,271.57,271.57,0.003,90523.7,90521.7667,-0.0058,0.2173,-0.2231,unknown,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_5f5a050e72,sig_8078b3eb86,0.0,0.0,0.0,,0.0,0.0,
EP_0086,BTCUSDT,LONG,2025-12-13T10:56:40.131404+00:00,2025-12-13T10:58:22.980655+00:00,0.03,1,2,271.65,271.63,0.003,90550.0333,90542.2,-0.0235,0.2173,-0.2408,unknown,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_67a571d96b,sig_302c8baf6a,0.0,0.0,0.0,,0.0,0.0,
EP_0087,BTCUSDT,LONG,2025-12-13T10:58:41.065171+00:00,2025-12-18T11:01:03.475862+00:00,120.04,6,6,1051.65,1046.78,0.012,87637.15,87232.0833,-4.8608,0.7525,-5.6133,unknown,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_1629b25f50,sig_9649b6e57f,0.0,0.0,0.0,,0.0,0.0,
EP_0088,BTCUSDT,LONG,2025-12-19T10:19:08.401849+00:00,2025-12-19T10:49:34.481595+00:00,0.51,2,2,352.17,352.51,0.004,88041.8,88126.8,0.34,0.2114,0.1286,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_b1809a4a13,sig_d871694e05,0.0,0.0,0.0,,0.5193,0.0,
EP_0089,BTCUSDT,LONG,2025-12-19T13:49:11.441977+00:00,2025-12-19T13:53:52.000533+00:00,0.08,1,1,175.96,175.92,0.002,87977.8,87959.8,-0.036,0.1056,-0.1416,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_be4092ced2,sig_a1e4ce07b1,0.0,0.0,0.0,,0.5001,0.0,
EP_0090,BTCUSDT,LONG,2025-12-20T05:02:57.503304+00:00,2025-12-20T12:01:04.238645+00:00,6.97,4,4,706.31,705.81,0.008,88288.575,88225.8,-0.5022,0.5648,-1.067,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_e3a367fa6a,sig_4f4e35108f,0.0,0.0,0.0,,0.5263,0.0,
EP_0091,BTCUSDT,LONG,2025-12-21T02:33:59.507651+00:00,2025-12-21T05:52:17.826061+00:00,3.31,2,2,351.72,352.26,0.004,87929.85,88066.25,0.5456,0.2112,0.3344,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_e67686596f,sig_6036324d43,0.0,0.0,0.0,,0.497,0.0,
EP_0092,BTCUSDT,LONG,2025-12-22T05:14:16.455410+00:00,2025-12-22T05:32:28.073257+00:00,0.3,3,3,532.75,532.65,0.006,88790.9333,88774.8333,-0.0966,0.3551,-0.4517,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_967a30207c,sig_e884286ee5,0.0,0.0,0.0,,0.4981,0.0,
EP_0093,BTCUSDT,LONG,2025-12-23T08:57:13.740934+00:00,2025-12-23T09:22:19.354257+00:00,0.42,2,2,349.6,349.86,0.004,87399.8,87464.2,0.2576,0.2099,0.0477,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,unknown,ord_474b2e985e,sig_d7496ccafc,0.0,0.0,0.0,,0.4896,0.0,
EP_0094,BTCUSDT,LONG,2025-12-23T15:32:05.663073+00:00,2025-12-23T16:06:52.179420+00:00,0.58,1,1,174.65,175.83,0.002,87323.5,87915.6,1.1842,0.1402,1.044,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_a35b71a3a4,sig_08e02aa671,0.0,0.0,0.0,,0.4829,0.0,
EP_0095,BTCUSDT,LONG,2025-12-23T16:07:54.207077+00:00,2025-12-23T16:16:58.739689+00:00,0.15,2,2,351.02,351.07,0.004,87755.35,87767.55,0.0488,0.2808,-0.232,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_5b806d0aab,sig_f3ccff834a,0.0,0.0,0.0,,0.4986,0.0,
EP_0096,BTCUSDT,LONG,2025-12-23T16:17:32.382955+00:00,2025-12-23T16:19:39.852988+00:00,0.04,1,1,175.81,175.93,0.002,87904.9,87966.0,0.1222,0.1407,-0.0185,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_9d07488249,sig_58574b7a68,0.0,0.0,0.0,,0.4959,0.0,
EP_0097,BTCUSDT,LONG,2025-12-23T16:20:43.036852+00:00,2025-12-23T16:22:26.591757+00:00,0.03,1,1,175.92,175.66,0.002,87958.8,87832.1,-0.2534,0.1406,-0.394,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_1eca32f22d,sig_9f15a70705,0.0,0.0,0.0,,0.4959,0.0,
EP_0098,BTCUSDT,LONG,2025-12-23T16:23:32.594395+00:00,2025-12-23T16:25:39.300063+00:00,0.04,1,1,175.64,175.57,0.002,87820.1,87787.1,-0.066,0.1054,-0.1714,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_629127dad0,sig_aa88f5c0b9,0.0,0.0,0.0,,0.4839,0.0,
EP_0099,BTCUSDT,LONG,2025-12-23T16:26:39.177056+00:00,2025-12-23T16:29:13.609709+00:00,0.04,1,1,175.58,175.69,0.002,87791.8,87842.7,0.1018,0.1405,-0.0387,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_a7bf84d457,sig_55483b4100,0.0,0.0,0.0,,0.4839,0.0,
EP_0100,BTCUSDT,LONG,2025-12-23T16:30:23.671898+00:00,2025-12-23T16:44:22.618979+00:00,0.23,2,2,350.95,877.61,0.004,87737.7,87761.48,0.0951,0.4564,-0.3612,MEAN_REVERT,unknown,THESIS_INVALIDATED,position_flip,vol_target,ord_59b520a5d3,sig_c9f4a858e4,0.0,0.0,0.0,,0.4749,0.0,
EP_0101,BTCUSDT,LONG,2025-12-23T16:44:56.651264+00:00,2025-12-23T16:48:04.150246+00:00,0.05,1,1,175.55,176.03,0.002,87775.3,88016.0,0.4814,0.1406,0.3408,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_c26663770b,sig_5e973e1aa6,0.0,0.0,0.0,,0.4671,0.0,
EP_0102,BTCUSDT,LONG,2025-12-24T17:32:39.804039+00:00,2025-12-24T17:34:42.388595+00:00,0.03,1,1,174.93,174.99,0.002,87464.3,87495.8,0.063,0.14,-0.077,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_e7bb61f7ae,sig_68a12876b4,0.0,0.0,0.0,,0.4866,0.0,
EP_0103,BTCUSDT,LONG,2025-12-24T17:38:12.428556+00:00,2025-12-24T17:40:31.957651+00:00,0.04,1,1,174.99,174.98,0.002,87494.6,87490.0,-0.0092,0.14,-0.1492,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_4d8e31bdf7,sig_ab74b0fdcd,0.0,0.0,0.0,,0.4851,0.0,
EP_0104,BTCUSDT,LONG,2025-12-24T17:45:37.736264+00:00,2025-12-24T17:47:52.893395+00:00,0.04,1,1,174.69,174.82,0.002,87343.3,87408.2,0.1298,0.1398,-0.01,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_bfc233e153,sig_634eb95b65,0.0,0.0,0.0,,0.4856,0.0,
EP_0105,BTCUSDT,LONG,2025-12-24T17:52:18.864224+00:00,2025-12-24T17:54:28.637312+00:00,0.04,1,1,174.62,174.65,0.002,87311.9,87327.4,0.031,0.1397,-0.1087,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_4c72637151,sig_9c45229fb8,0.0,0.0,0.0,,0.4862,0.0,
EP_0106,BTCUSDT,LONG,2025-12-24T18:11:45.395060+00:00,2025-12-24T18:14:06.271922+00:00,0.04,1,1,174.51,174.54,0.002,87257.4,87271.7,0.0286,0.1396,-0.111,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_65130a6a08,sig_c2d8f78db3,0.0,0.0,0.0,,0.4959,0.0,
EP_0107,BTCUSDT,LONG,2025-12-24T18:17:21.282741+00:00,2025-12-24T18:19:42.040432+00:00,0.04,1,1,174.86,174.83,0.002,87430.5,87416.4,-0.0282,0.1399,-0.1681,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_47e155b11a,sig_d06f5657a9,0.0,0.0,0.0,,0.4933,0.0,
EP_0108,BTCUSDT,LONG,2025-12-24T18:23:11.695426+00:00,2025-12-24T18:25:34.432713+00:00,0.04,1,1,174.85,174.81,0.002,87427.2,87404.6,-0.0452,0.1399,-0.1851,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_ecc4bc90d2,sig_639c956511,0.0,0.0,0.0,,0.4916,0.0,
EP_0109,BTCUSDT,LONG,2025-12-24T18:26:42.450686+00:00,2025-12-24T18:28:31.659610+00:00,0.03,1,1,174.84,174.82,0.002,87420.9,87409.0,-0.0238,0.1399,-0.1637,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_91947f7ebc,sig_397d4dedf6,0.0,0.0,0.0,,0.4916,0.0,
EP_0110,BTCUSDT,LONG,2025-12-24T18:30:47.583241+00:00,2025-12-24T18:33:05.331369+00:00,0.04,1,1,174.78,174.74,0.002,87390.6,87370.0,-0.0412,0.1398,-0.181,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_0e660f77be,sig_945c2f6469,0.0,0.0,0.0,,0.4904,0.0,
EP_0111,BTCUSDT,LONG,2025-12-24T18:36:22.413891+00:00,2025-12-24T18:38:43.737918+00:00,0.04,1,1,174.74,174.82,0.002,87369.9,87411.9,0.084,0.1398,-0.0558,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_fb1059b4b0,sig_12472c79c8,0.0,0.0,0.0,,0.4898,0.0,
EP_0112,BTCUSDT,LONG,2025-12-24T18:42:52.097744+00:00,2025-12-24T18:45:06.782706+00:00,0.04,1,1,174.83,174.84,0.002,87416.0,87422.1,0.0122,0.1399,-0.1277,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_d4f35bdd18,sig_67c1fa58cf,0.0,0.0,0.0,,0.4894,0.0,
EP_0113,BTCUSDT,LONG,2025-12-24T18:50:00.915938+00:00,2025-12-24T18:52:25.189953+00:00,0.04,1,1,174.94,174.88,0.002,87467.6,87441.6,-0.052,0.1399,-0.1919,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_3d2c137c49,sig_34f7295069,0.0,0.0,0.0,,0.4894,0.0,
EP_0114,BTCUSDT,LONG,2025-12-24T18:56:36.522318+00:00,2025-12-24T18:58:44.070044+00:00,0.04,1,1,174.86,174.88,0.002,87431.0,87439.1,0.0162,0.1399,-0.1237,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_5a1a085d45,sig_91064e4400,0.0,0.0,0.0,,0.4878,0.0,
EP_0115,BTCUSDT,LONG,2025-12-24T19:03:07.912405+00:00,2025-12-24T19:05:27.134600+00:00,0.04,1,1,174.86,174.93,0.002,87430.4,87464.3,0.0678,0.1399,-0.0721,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_4d28064f55,sig_70affa725c,0.0,0.0,0.0,,0.487,0.0,
EP_0116,BTCUSDT,LONG,2025-12-24T19:10:01.259347+00:00,2025-12-24T19:12:29.673911+00:00,0.04,1,1,174.86,174.78,0.002,87430.1,87390.2,-0.0798,0.1399,-0.2197,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_518560e684,sig_8bbf19b5fa,0.0,0.0,0.0,,0.4837,0.0,
EP_0117,BTCUSDT,LONG,2025-12-24T19:18:54.849495+00:00,2025-12-24T19:22:06.170386+00:00,0.05,1,1,174.74,174.79,0.002,87371.4,87396.3,0.0498,0.1398,-0.09,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_0840a92422,sig_e3d5e2e705,0.0,0.0,0.0,,0.484,0.0,
EP_0118,BTCUSDT,LONG,2025-12-24T19:23:18.413638+00:00,2025-12-24T19:25:38.544186+00:00,0.04,1,1,174.81,174.72,0.002,87406.9,87358.5,-0.0968,0.1398,-0.2366,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_bdf4a4db2d,sig_e736c5441a,0.0,0.0,0.0,,0.4845,0.0,
EP_0119,BTCUSDT,LONG,2025-12-24T19:29:28.852639+00:00,2025-12-24T19:32:07.744228+00:00,0.04,1,1,174.81,174.88,0.002,87406.9,87441.3,0.0688,0.1399,-0.0711,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_3b85502b31,sig_1782cda52a,0.0,0.0,0.0,,0.4848,0.0,
EP_0120,BTCUSDT,LONG,2025-12-24T19:33:19.094028+00:00,2025-12-24T19:35:13.218809+00:00,0.03,1,1,174.88,174.84,0.002,87441.3,87421.2,-0.0402,0.1399,-0.1801,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_59a92d1538,sig_4a28194c24,0.0,0.0,0.0,,0.4848,0.0,
EP_0121,BTCUSDT,LONG,2025-12-24T19:37:35.569081+00:00,2025-12-24T19:39:52.507901+00:00,0.04,1,1,174.85,174.89,0.002,87423.4,87446.5,0.0462,0.1399,-0.0937,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_1df9e92829,sig_7c81449617,0.0,0.0,0.0,,0.4828,0.0,
EP_0122,BTCUSDT,LONG,2025-12-24T19:43:54.757905+00:00,2025-12-24T19:46:25.651435+00:00,0.04,1,1,174.89,174.93,0.002,87444.0,87463.5,0.039,0.1399,-0.1009,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_724f1a1f74,sig_104e2237e5,0.0,0.0,0.0,,0.4814,0.0,
EP_0123,BTCUSDT,LONG,2025-12-24T19:50:51.822289+00:00,2025-12-24T19:53:13.917915+00:00,0.04,1,1,175.0,175.04,0.002,87499.2,87517.6,0.0368,0.14,-0.1032,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_618fc5b97a,sig_ea2768163f,0.0,0.0,0.0,,0.4777,0.0,
EP_0124,BTCUSDT,LONG,2025-12-24T19:59:31.274604+00:00,2025-12-24T20:01:44.451895+00:00,0.04,1,1,175.04,175.07,0.002,87521.3,87532.6,0.0226,0.14,-0.1174,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_072d04688f,sig_00084644cd,0.0,0.0,0.0,,0.4751,0.0,
EP_0125,BTCUSDT,LONG,2025-12-24T20:07:24.259898+00:00,2025-12-24T20:09:57.051702+00:00,0.04,1,1,175.09,175.13,0.002,87547.1,87563.0,0.0318,0.1401,-0.1083,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_98a2a6f13e,sig_cc72907c03,0.0,0.0,0.0,,0.4706,0.0,
EP_0126,BTCUSDT,LONG,2025-12-24T20:15:04.565267+00:00,2025-12-24T20:17:22.256170+00:00,0.04,1,1,175.16,175.17,0.002,87579.0,87584.0,0.01,0.1401,-0.1301,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_e30d0bce1a,sig_eb628d7678,0.0,0.0,0.0,,0.4674,0.0,
EP_0127,BTCUSDT,LONG,2025-12-24T20:22:58.803545+00:00,2025-12-24T20:25:28.434281+00:00,0.04,1,1,175.24,175.2,0.002,87620.1,87600.7,-0.0388,0.1402,-0.179,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_63b61bffc9,sig_f5543dce7a,0.0,0.0,0.0,,0.4623,0.0,
EP_0128,BTCUSDT,LONG,2025-12-24T20:31:27.135425+00:00,2025-12-24T20:33:47.372207+00:00,0.04,1,1,175.24,175.23,0.002,87620.2,87617.0,-0.0064,0.1402,-0.1466,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_30357fb16a,sig_25063d8a54,0.0,0.0,0.0,,0.4587,0.0,
EP_0129,BTCUSDT,LONG,2025-12-24T20:39:39.962266+00:00,2025-12-24T20:42:03.961737+00:00,0.04,1,1,175.24,175.19,0.002,87620.2,87597.0,-0.0464,0.1402,-0.1866,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_cd27e06cef,sig_ee98d80ebb,0.0,0.0,0.0,,0.4563,0.0,
EP_0130,BTCUSDT,LONG,2025-12-25T19:37:13.912092+00:00,2025-12-25T20:34:36.517894+00:00,0.96,10,10,1761.84,1759.4,0.02,88091.95,87970.22,-2.4346,1.4085,-3.8431,MEAN_REVERT,unknown,REGIME_CHANGE,regime_flip,vol_target,ord_1e560cade9,sig_2b07e5d0f5,0.0,0.0,0.0,,0.4912,0.0,
EP_0131,BTCUSDT,LONG,2025-12-28T22:38:15.198378+00:00,2025-12-28T22:41:33.584976+00:00,0.06,1,1,175.14,175.24,0.002,87571.8,87618.5,0.0934,0.1402,-0.0468,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_0563574e77,sig_0862af2a16,0.0,0.0,0.0,,0.4993,0.0,
EP_0132,BTCUSDT,LONG,2025-12-28T23:01:15.990446+00:00,2025-12-28T23:03:44.751240+00:00,0.04,1,1,175.81,175.57,0.002,87904.4,87783.2,-0.2424,0.1406,-0.383,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_90394292e1,sig_997b70d49c,0.0,0.0,0.0,,0.464,0.0,
EP_0133,BTCUSDT,LONG,2025-12-30T10:32:33.418570+00:00,2025-12-30T10:34:57.194841+00:00,0.04,1,1,175.82,175.93,0.002,87912.3,87964.7,0.1048,0.1407,-0.0359,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_b135444219,sig_10ddc1088f,0.0,0.0,0.0,,0.4865,0.0,
EP_0134,BTCUSDT,LONG,2026-01-01T12:32:46.201109+00:00,2026-01-01T12:35:14.156182+00:00,0.04,1,1,175.9,175.78,0.002,87951.0,87889.7,-0.1226,0.1055,-0.2281,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_f516fdf93f,sig_d0a88355d3,0.0,0.0,0.0,,0.4889,0.0,
EP_0135,BTCUSDT,LONG,2026-01-01T12:36:40.033210+00:00,2026-01-01T12:39:28.226448+00:00,0.05,1,1,175.81,175.86,0.002,87905.6,87929.2,0.0472,0.1407,-0.0935,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_b15a4d59bc,sig_bf7550d795,0.0,0.0,0.0,,0.4889,0.0,
EP_0136,BTCUSDT,LONG,2026-01-01T12:42:16.343187+00:00,2026-01-01T12:44:22.191966+00:00,0.03,1,1,175.88,175.83,0.002,87940.1,87915.8,-0.0486,0.1407,-0.1893,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_c743a2c39c,sig_5f22d39117,0.0,0.0,0.0,,0.4882,0.0,
EP_0137,BTCUSDT,LONG,2026-01-01T12:48:20.550930+00:00,2026-01-01T12:50:54.100980+00:00,0.04,1,1,175.86,175.83,0.002,87929.0,87915.7,-0.0266,0.1407,-0.1673,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_557dde9178,sig_dd5a1a659c,0.0,0.0,0.0,,0.4911,0.0,
EP_0138,BTCUSDT,LONG,2026-01-01T12:56:32.567690+00:00,2026-01-01T12:58:53.587144+00:00,0.04,1,1,175.86,175.83,0.002,87930.5,87915.7,-0.0296,0.1407,-0.1703,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_1d6873c0ae,sig_8f10b5cd9e,0.0,0.0,0.0,,0.4932,0.0,
EP_0139,BTCUSDT,LONG,2026-01-01T13:02:47.974153+00:00,2026-01-01T13:16:38.218246+00:00,0.23,2,2,351.67,351.79,0.004,87917.6,87946.6,0.116,0.2814,-0.1654,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_c782f7c7eb,sig_09029f2b18,0.0,0.0,0.0,,0.4857,0.0,
EP_0140,BTCUSDT,LONG,2026-01-01T13:20:01.716577+00:00,2026-01-01T13:21:58.849098+00:00,0.03,1,1,175.89,175.94,0.002,87944.5,87969.3,0.0496,0.1407,-0.0911,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_c79b980dbe,sig_57b79440dd,0.0,0.0,0.0,,0.4802,0.0,
EP_0141,BTCUSDT,LONG,2026-01-01T13:26:17.136912+00:00,2026-01-01T13:28:50.510011+00:00,0.04,1,1,175.96,175.88,0.002,87978.4,87940.35,-0.0761,0.1407,-0.2168,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_307b84a138,sig_fd0c24841b,0.0,0.0,0.0,,0.4839,0.0,
EP_0142,BTCUSDT,LONG,2026-01-01T13:32:22.232443+00:00,2026-01-01T13:35:03.120539+00:00,0.04,1,1,175.88,175.85,0.002,87940.3,87926.9,-0.0268,0.1407,-0.1675,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_28dda45f71,sig_3112ff5947,0.0,0.0,0.0,,0.4867,0.0,
EP_0143,BTCUSDT,LONG,2026-01-01T13:40:02.770565+00:00,2026-01-01T13:42:54.669327+00:00,0.05,1,1,175.86,175.86,0.002,87931.1,87930.9,-0.0004,0.1407,-0.1411,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_be6a9bb085,sig_a03ed82241,0.0,0.0,0.0,,0.4876,0.0,
EP_0144,BTCUSDT,LONG,2026-01-11T15:20:02.947880+00:00,2026-01-11T15:22:57.305713+00:00,0.05,1,1,181.82,181.79,0.002,90909.5,90893.9,-0.0312,0.1454,-0.1766,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_f8292fcc40,sig_785c08b0fc,0.0,0.0,0.0,,0.5325,0.0,
EP_0145,BTCUSDT,LONG,2026-01-11T15:25:06.451835+00:00,2026-01-11T15:28:09.720202+00:00,0.05,1,1,181.87,181.85,0.002,90936.7,90926.7,-0.02,0.1455,-0.1655,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_696d078933,sig_2ccf779d0f,0.0,0.0,0.0,,0.5211,0.0,
EP_0146,BTCUSDT,LONG,2026-01-11T15:32:22.206188+00:00,2026-01-11T15:35:05.542098+00:00,0.05,1,1,181.9,181.83,0.002,90948.5,90914.0,-0.069,0.1455,-0.2145,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_caccc06eb1,sig_d210bd5f14,0.0,0.0,0.0,,0.5131,0.0,
EP_0147,BTCUSDT,LONG,2026-01-11T15:40:18.595919+00:00,2026-01-11T16:09:51.000603+00:00,0.49,3,3,545.09,545.41,0.006,90847.9,90902.4,0.327,0.4362,-0.1092,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_2ce8bcd9a1,sig_7b1907384f,0.0,0.0,0.0,,0.5048,0.0,
EP_0148,BTCUSDT,LONG,2026-01-11T16:28:19.515647+00:00,2026-01-11T16:31:01.155083+00:00,0.04,1,1,181.91,181.93,0.002,90953.1,90964.4,0.0226,0.1455,-0.1229,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_17885383e5,sig_23291ea5ef,0.0,0.0,0.0,,0.493,0.0,
EP_0149,BTCUSDT,LONG,2026-01-11T16:33:52.164075+00:00,2026-01-11T16:36:48.046716+00:00,0.05,1,1,182.35,182.27,0.002,91176.5,91136.4,-0.0802,0.1459,-0.2261,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_a38f2d0707,sig_069a828c69,0.0,0.0,0.0,,0.4806,0.0,
EP_0150,BTCUSDT,LONG,2026-01-11T16:40:39.217914+00:00,2026-01-11T16:43:23.819524+00:00,0.05,1,1,182.24,182.23,0.002,91118.3,91117.0,-0.0026,0.1458,-0.1484,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_f986f34980,sig_0210a2a601,0.0,0.0,0.0,,0.4841,0.0,
EP_0151,BTCUSDT,LONG,2026-01-11T16:47:34.114105+00:00,2026-01-11T16:50:12.915805+00:00,0.04,1,1,182.23,182.0,0.002,91117.0,90999.9,-0.2342,0.1457,-0.3799,MEAN_REVERT,unknown,THESIS_INVALIDATED,signal_close,vol_target,ord_611901271e,sig_f94685ec14,0.0,0.0,0.0,,0.4829,0.0,
